tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
mcmc-sampling-stan,3,task_000496_927a035b,TMax-15K,5,5,4,5,"Configure a library sampler with prescribed walkers, steps, seed and burn-in and report posterior means - the rstan::sampling recipe in another PPL.",I am a computational biology researcher modeling a synthetic gene circuit. I need your help to analyze some sequence and expression data. There are two parts to this task. **Part 1: Promoter Sequence Alignment** I have a genome file located
mcmc-sampling-stan,4,pymc-devs__pymc-7637,SWE-Rebench-Tasks-Clean,5,5,2,4,PyMC sampling is no longer deterministic under a supplied seed; identical reproducibility contract to TB2.1's seed=1 over four chains.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Sampling with generators as seeding no longer deterministic ### Description This was revealed in http
mcmc-sampling-stan,5,task_009085_092b7aa8,TMax-15K,4,5,4,4,"Random-walk MH for a Bayesian regression posterior with seeded RNG and burn-in, cross-validated against the closed-form OLS solution.","You are acting as a data scientist fitting a Bayesian linear regression model. You have a dataset located at `/home/user/data.csv` containing 100 observations. The file has three columns: `x1`, `x2`, and `y`. You are modeling this as $y_i ="
mcmc-sampling-stan,6,pyro-ppl__numpyro-1914,SWE-Rebench-Tasks-Clean,4,5,2,4,MCMC yields no posterior samples because every site is deterministic - reasoning about what a PPL model block actually declares as sampled.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. MCMC returns no samples when model contains deterministic variables only # Steps to reproduce ```pyth
mcmc-sampling-stan,7,task_002777_9a954190,TMax-15K,4,5,4,4,"Stand up the scientific environment, install the sampler, then fix the likelihood's integrator so the MCMC converges: install-plus-sample in one task.","I am an ML engineer preparing training data to train a Neural ODE on the dynamics of a Van der Pol (VDP) oscillator. To generate the dataset of parameters, I am using an MCMC method to sample the oscillator's stiffness parameter `mu` from a"
mcmc-sampling-stan,8,task_001025_b4f73035,TMax-15K,4,5,3,4,"Repair an emcee pipeline and emit posterior means of three parameters after burn-in, the same extract-the-chain-and-average step.",I am a bioinformatics analyst working on modeling the mutation load of a viral sequence over time. I have written a Python script located at `/home/user/mcmc_mutations.py` which attempts to use Markov Chain Monte Carlo (MCMC) to fit a dynam
mcmc-sampling-stan,9,pyro-ppl__numpyro-1918,SWE-Rebench-Tasks-Clean,4,5,2,4,MCMC.run fails after warmup with an ensemble kernel; the warmup/iterations/chains driver layer TB2.1 must configure correctly.,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. `MCMC.run` gets error after `MCMC.warmup` with `AIES` Hi, I get an error when I `MCMC.run` after `war"
mcmc-sampling-stan,10,task_001820_0ad61bdb,TMax-15K,3,5,3,3,"Exactly TB2.1's data shape - trials and successes per group, Binomial likelihood, Beta prior, posterior mean per group - but solved in closed form.",You are an AI assistant helping a scientific researcher organize and analyze a collection of experimental datasets. The researcher has left several raw data files in the directory `/home/user/datasets/`. You need to write and execute a Pyth
merge-diff-arc-agi-task,1,task_003045_a0576d1c,TMax-15K,5,4,4,4,"Resolve a conflicting patch so the merged file keeps both sides' fields, then implement a parser to a written spec - both TB2.1 halves in one task.",You are an open-source maintainer reviewing a broken Pull Request (PR) for a custom API Gateway project. The PR aims to introduce a new schema for the backend API and add a streaming log redactor to sanitize sensitive tokens before they hit
merge-diff-arc-agi-task,2,tw_123496,TerminalWorld-Seeds-Clean,5,5,4,4,Backport a commit onto another branch where it conflicts and resolve the conflicted file so the branch is consistent afterwards.,Resolve a cherry-pick conflict in the CPython repository using the `cherry_picker` tool. A cherry-pick operation for commit `7bd8d3e794782582a4ad1c9749424fff86802c3e` targeting branch `3.6` has been initiated but encounters a merge conflict
merge-diff-arc-agi-task,3,task_004452_0a1fc499,TMax-15K,4,4,4,4,"Apply a conflicting contributor patch by hand, keep the pre-existing behaviour, then fix and build the code the merge brought in.",You are the maintainer of an open-source Web Application Firewall (WAF) simulator called `BashWAF`. A contributor has submitted a Pull Request (PR) to improve the system by adding a Go-based bytecode interpreter to safely sandbox and evalua
merge-diff-arc-agi-task,4,rts_task_0e80e89c4dcb4386ccb28bb9,Recursive-Task-Synthesis,4,5,4,4,"Produce a git bundle of a branch and then integrate that branch into the mainline - bundles and branch integration together, as TB2.1 requires.","In the repository at `/root/git-katas/rebase-branch`, initialize the kata environment (run the setup script located in that directory if needed). Create a backup of the original `uppercase` branch before any modifications: generate a git bu"
merge-diff-arc-agi-task,5,tw_42586,TerminalWorld-Seeds-Clean,4,5,4,4,"Create two named branches in one repo, each with its own file content and commit: the exact branch1/branch2 end state before the merge.","Create two new Git branches in the repository at the current working directory. The first branch, `feature-one`, should contain a `README.md` with the content `Super solution` and a commit with the message `Problem solved`. The second branc"
merge-diff-arc-agi-task,6,jelmer__dulwich-1160,SWE-Rebench-Tasks-Clean,4,5,2,4,"Fetch fails because the object store cannot accept pack data; a bundle is a packfile with refs, so this is the ingestion path TB2.1 drives.","A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. AttributeError: 'MemoryObjectStore' object has no attribute 'add_pack_data' Hi, I just updated from `"
merge-diff-arc-agi-task,7,task_000121_a56b5844,TMax-15K,4,3,3,3,"Given only samples and a black-box oracle, infer the governing rule and make it robust on a hidden evaluation set, as ARC hidden tests demand.","I am a researcher running Monte Carlo simulations of a newly discovered nonlinear dynamic system. Unfortunately, our simulation pipeline sometimes produces unphysical ""glitch"" trajectories alongside the valid ones. I need you to build a cla"
merge-diff-arc-agi-task,8,task_001862_8c16c6ce,TMax-15K,3,3,4,3,"Make the function in algo.py satisfy every case in a JSON example file - same artifact, same harness, same pass-all-examples criterion.","You are tasked with fixing a buggy Python algorithmic module and writing an end-to-end test orchestrator to verify the fix. In `/home/user/`, you will find two files: 1. `algo.py`: Contains a function `longest_path(graph, start_node)` that "
merge-diff-arc-agi-task,9,jelmer__dulwich-1073,SWE-Rebench-Tasks-Clean,4,5,2,3,reset_index is broken: writing a tree out to index and worktree is what 'checked out into a local branch' actually means.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Repo.reset_index is broken Suppose I have a repository with a staged file: ```bash mkdir test-repo cd
merge-diff-arc-agi-task,10,task_000005_162ed362,TMax-15K,4,2,3,3,Deduce a transformation only by probing an oracle and reimplement it so it agrees on every input in range - pure induction from I/O pairs.,"We have a local data processing pipeline that relies on a vendored Python package, `datashaper-1.2.0`, located at `/app/datashaper-1.2.0`. There is a systemd user service configured for this package, but it continuously fails to start. Your"
