tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
modernize-scientific-stack,8,software-engineering_20260510_054909_009,CalibForge,4,5,4,4,setup.py to pyproject.toml migration where the console-script entry point was declared wrongly; correct modern packaging metadata.,"A colleague recently migrated the `datatools` CLI package from `setup.py` to `pyproject.toml` to modernize the project. After the migration, the CLI command is no longer being generated correctly — running `datatools` fails because the cons"
modernize-scientific-stack,9,data-science_20260606_172606_006,CalibForge,4,5,4,4,pandas CSV work with UTF-8 output delivered with a pyproject.toml on Python 3.10+; both halves of this task's deliverables.,"The CSV export in `/app/data/` is broken. Fix it. ## Situation Seven CSV files, supposedly customer records with columns `id`, `name`, `email`, `signup_date`, `last_login`, `country`, `score`. IDs should run 1–200 uniquely. The export crash"
modernize-scientific-stack,10,task_01025,Terminal-Lego-15k,4,5,3,4,"`except Exception, e:` is Python 2 syntax that fails on 3; fixing that class of construct is the core edit this modernisation needs.","# Task: Catching Multiple Exceptions in One Line in Python ## Description In Python, you often need to handle multiple exception types with the same error handling code. Your task is to demonstrate how to catch multiple exceptions in a sing"
mteb-leaderboard,1,data-science_20260513_204848_003,CalibForge,5,5,5,5,Embedding-model leaderboard mis-ranked because some models lack results for some tasks; audit coverage and recompute in org/model form.,"I've been maintaining an embedding model benchmark leaderboard but I noticed some models seem to be ranked incorrectly. Looking at the data, I suspect some models are missing results for certain tasks, but they're still being compared again"
mteb-leaderboard,2,data-science_20260606_153537_003,CalibForge,5,4,5,5,Highest mean score with an explicit minimum-coverage filter on models; the same only-complete-models rule the MTEB question imposes.,"Our team benchmarked several ML models on tabular datasets. Results from different sub-teams are saved under `/app/results/`. Determine which model achieves the highest mean accuracy on datasets with at least 1,000 rows and at most 50 featu"
mteb-leaderboard,3,data-science_20260604_003113_003,CalibForge,4,4,5,4,"Best model overall across ten datasets by a mean metric, name written to /app/result.txt; identical aggregate-then-answer form.","I ran a benchmark comparing ML models on 10 classification datasets with 5-fold cross-validation. Results are in `/app/benchmark_results.parquet`. Which model performs best overall, based on ROC AUC? Write the best model's name to `/app/res"
mteb-leaderboard,4,data-science_20260615_143956_003,CalibForge,4,4,5,4,Choose the best framework with a methodology that survives uneven dataset difficulty; punishes naive mean-of-means as MTEB does.,A colleague ran a benchmark comparing several AutoML frameworks on binary classification tasks. The results are in /app/data/benchmark_results.csv. I need to determine which framework performed best overall. The datasets vary widely in diff
mteb-leaderboard,5,data-science_20260614_141608_003,CalibForge,4,4,5,4,"Rank 14 classifiers over 34 datasets, ignore a decoy metrics file, report the winner; same read-the-right-table-and-rank discipline.",I ran a large benchmark comparing 14 ML classifiers on 34 tabular datasets. The accuracy scores are in `/app/benchmark_results.csv` (there's also an `/app/f1_scores.csv` from a different run — ignore that one). I need to know two things: 1.
mteb-leaderboard,6,task_008938_9ee68be3,TMax-15K,4,4,4,4,Filter model configs on an accuracy threshold then argmax on efficiency from a JSONL results log; filter-then-argmax over model results.,You are an MLOps engineer tasked with cleaning and analyzing experiment tracking artifacts to identify the most efficient model that meets our accuracy standards. You have been provided with an experiment log file at `/home/user/experiments
mteb-leaderboard,7,data-science_20260613_152233_003,CalibForge,4,4,3,4,Fix a buggy script that reports the wrong best algorithm family from a benchmark database; requires deriving the correct aggregation.,"The analysis script at /app/analyze.py is supposed to find the best algorithm family across all datasets and write it to /app/result.txt, but it's giving wrong results. The benchmark data is in /app/benchmark.db. Fix the script so it produc"
mteb-leaderboard,8,alteryx__evalml-1221,SWE-Rebench-Tasks-Clean,4,5,3,4,Extend AutoML rankings/full_rankings with a per-fold validation score; real leaderboard-construction code in the same ecosystem.,A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Add validation column to `rankings` and `full_rankings` computed from 1st CV fold Add a `validation_s
mteb-leaderboard,9,task_003685_7502ce0e,TMax-15K,4,4,4,4,Group experiment runs by hyperparameter config and identify the best-scoring one; group-aggregate-argmax over an experiments CSV.,You are an MLOps engineer tasked with analyzing experiment artifacts and reconstructing the best model architecture for testing. You have been provided with an experiment log file at `/home/user/experiments.csv`. This file contains the resu
mteb-leaderboard,10,task_004300_d95264b2,TMax-15K,4,4,4,4,Score several models' prediction files against ground truth and identify the best performer; per-model directory traversal plus ranking.,"You are an MLOps engineer auditing an experiment tracker's data. In the directory `/home/user/mlops_data`, you have a ground truth dataset and predictions from several models. Your goal is to validate the model outputs, evaluate their accur"
mteb-retrieve,1,task_003184_6024c47e,TMax-15K,5,5,5,5,"Load a named sentence-transformers model, embed a document set and a query, cosine-rank and emit the ordered top matches: the same pipeline end to end.","You are assisting a data science researcher who is organizing a large, messy directory of dataset metadata. The researcher wants to test a semantic search pipeline to find datasets that match specific research queries. Your task is to build"
mteb-retrieve,2,data-science_20260607_104421_004,CalibForge,5,3,4,5,Must return the 5th-most-similar item with defined tie-breaking and skipped bad inputs; trains exactly the k-th-rank off-by-one discipline.,"I wrote a script `/app/screen.py` to find the 5th-most-similar compound to my lead molecule, but it's not working correctly. The library is in `/app/compounds.csv` and the lead is in `/app/query.smi`. The script should use Morgan (circular)"
mteb-retrieve,3,task_000776_94bc0097,TMax-15K,4,5,4,4,"all-MiniLM-L6-v2 embeddings over 20 documents with fixed ordering, then report the most similar document by cosine similarity.","You are an AI assistant helping a data researcher organize and analyze a collection of dataset descriptions. The researcher has a set of text files containing descriptions of various datasets, along with a metadata CSV file containing infor"
mteb-retrieve,4,task_003492_2c74596d,TMax-15K,4,4,4,4,"Line-per-document corpus plus queries, retrieve the most relevant documents by similarity; identical input layout to /app/data.txt.","You are a Machine Learning Engineer preparing a retrieval dataset. Your goal is to process a raw text corpus, find the most relevant documents for a set of queries using similarity search, and compute statistical confidence intervals on the"
mteb-retrieve,5,data-science_20260414_091921_004,CalibForge,4,5,4,4,"Semantic-search evaluation over a corpus, queries, qrels and precomputed embeddings; the mteb retrieval setting made explicit.",I'm building a semantic search evaluation pipeline and need to compute retrieval metrics for a test collection. The setup is: - `/app/data/corpus.jsonl` - document corpus with `doc_id` and `text` fields - `/app/data/queries.jsonl` - queries
mteb-retrieve,6,task_009339_2e902d57,TMax-15K,4,4,4,4,Embed a CSV of descriptions and retrieve the most relevant entry for a given query string; same query-against-corpus retrieval.,"I need a reproducible, multi-language data pipeline to process a CSV of mathematical concept descriptions, compute semantic embeddings, and retrieve the most relevant concept for a specific query. Here is the setup: You are provided with a "
mteb-retrieve,7,task_13485,Terminal-Lego-15k,4,4,4,4,"Vectorise documents, embed a query, rank by cosine similarity and identify the best match; TF-IDF stand-in for the dense model.",# Task: Compute Document Similarity Using TF-IDF and Cosine Similarity ## Objective Write a Python script that computes the cosine similarity between a query document and a set of training documents using TF-IDF vectorization. The script sh
