tb21_id,tb21_preview,rank,score,source,task_id,origin,text
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",4,0.097332,SWE-Rebench-Tasks-Clean,drivendataorg__cloudpathlib-185,/data/yichuan_wang/tmax-9b-centralia-rebench/data/sources/swe-rebench-tasks-clean/tasks/drivendataorg__cloudpathlib-185,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there.

rmtree not working when there is directory inside (google cloud storage)
This package is really helpful to work with different cloud providers but I'm facing an issue when trying to remove directory in gcs.

I tried it even in some test script using this line (after handle the authentication, because I do get True for methods like .exists() or is_dir().

```CloudPath(""gs://<bucket>/<path_to_folder(prefix)>"").rmtree()```

and getting exception from the _rem"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",5,0.096138,Recursive-Task-Synthesis,rts_task_bc48566888c7048abaccdffc,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Deploy the Node.js application in `/app` to the Liara cloud platform under the account `company-b`.
Inspect the server source code (`index.js`) and adjust the listening port to match the corrected manifest.
Verify the Node.js 18 runtime is active by checking the `.node-version` file and running `node --version`.
Once the deployment is running, send an HTTP request to the service on its port and expect the response `Hello from Liara!`.
Produce three reports in `/logs`:
- `deploy_report.txt` – the response body followed by `SUCCESS` or `FAILURE`.
- `fix_summary.txt` – a description of the errors"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",6,0.094921,Recursive-Task-Synthesis,rts_task_ff2d2fbc0b61ef5f6c13ef5a,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Use the Geth console attached to the running node (IPC socket at `~/mychain/node1/data/geth.ipc`) to send a transaction from the node's default account to `0xfa7d99e0bba100bfceb7deffb2cf9b4e18dbd980`, transferring 9999999999999 ETHER.
Multiple Geth client binaries are installed; select the one that matches the running node's version.
After the transaction is submitted, produce a toolchain report at `/app/toolchain_report.json` and write the recipient address to `/app/result.txt`.
Finally, create an evidence bundle at `/app/evidence_bundle/` containing: the toolchain report, the result file, th"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",7,0.090973,TMax-15K,task_004618_d562309e,hf:allenai/TMax-15K,"I need you to process a large hierarchical sales dataset using SQLite, but we are working in an isolated environment. I've provided the source code for SQLite in `/app/sqlite-src-3410200`."
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",8,0.090445,SWE-Rebench-Tasks-Clean,davidhalter__jedi-2018,/data/yichuan_wang/tmax-9b-centralia-rebench/data/sources/swe-rebench-tasks-clean/tasks/davidhalter__jedi-2018,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there.

Sort completions so that the one most resembling the typing code comes first
With this example code:

```py
from logbook import Logger

logger = Logger(__name)
```

Every time I type: `logg`, Jedi will return

```
Logger
logger
```

whereas I expect:

```
logger
Logger
```

## Discussion

The issue thread, as it stood when this was reported.

**davidhalter** wrote:

Where should the order be different? And how would we know which one to sort first?

**hong"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",9,0.086984,SWE-Rebench-Tasks-Clean,aio-libs__aiohttp-10300,/data/yichuan_wang/tmax-9b-centralia-rebench/data/sources/swe-rebench-tasks-clean/tasks/aio-libs__aiohttp-10300,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there.

aiohttp.request() got an unexpected keyword argument 'ssl'
### Is your feature request related to a problem?

I want to use `aiohttp.request()` function with a `ssl=False` argument.

### Describe the solution you'd like

Add `ssl` argument for `aiohttp.request()` function.

### Describe alternatives you've considered

No.

### Related component

Client

### Additional context

_No response_

### Code of Conduct

- [X] I agree to follow the aio-libs Code of"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",10,0.086812,TerminalWorld-Seeds-Clean,tw_112619,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_112619,Create a file called `from-chroot` inside the btrfs snapshot container located at `containers/alpine-container/` by running a command within that chroot environment. The file should exist at `/root/containers/containers/alpine-container/from-chroot` on the host filesystem after the operation completes.
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",11,0.086455,TMax-15K,task_003696_4aabd92d,hf:allenai/TMax-15K,"I am a researcher organizing a dataset of video frames. I have a video file located at `/app/dataset_video.mp4`. 
I need to build a reproducible pipeline in C to process video frames, extract basic structural features (like average brightness and contrast per quadrant), and perform similarity search to recommend similar frames based on a query frame."
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",12,0.085138,TerminalWorld-Seeds-Clean,tw_94812,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_94812,"The working directory for this task is `/root/demo/gofmtbear`. A Go source file called `base64_decoder.go` exists there with Go code that may not conform to standard Go formatting conventions. Your goal is to run the `coala` static analysis tool with the `GofmtBear` bear against `base64_decoder.go` in non-interactive mode, and capture the complete output (both stdout and stderr) to `/app/result.txt`.

The file `/app/result.txt` must contain the full output produced by running `coala` with `GofmtBear` on `base64_decoder.go`. Any formatting issues or diagnostic messages reported by the bear shou"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",13,0.083928,Recursive-Task-Synthesis,rts_task_76d8d60718f9db6e1d9ecfc3,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Repair /app/union.js to correctly perform union operations with the extra-object library.
Run `node test.js` first to see the current failures.
Produce all required output files described in /app/README.md, including a regeneration evidence file
that records SHA256 checksums of the source config and the regenerated index (fields sha256_config and sha256_index).
See README.md for the complete list of artifacts, their names, and specifications, which includes a standalone
validation shell script.
After fixing, generating outputs, and creating the validation script, run `node test.js` again; it m"
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",14,0.083835,TMax-15K,task_005337_87a5b621,hf:allenai/TMax-15K,"I am migrating a legacy Python 2 video processing pipeline to Python 3. The pipeline analyzes a video file, extracts raw frames, computes the average pixel intensity of each frame, and returns the sorted indices of the top 50 brightest frames."
make-doom-for-mips,"I have provided /app/doomgeneric/, the source code to doom. I've also wrote a special doomgeneric_img.c that I want you to use which will write each drawn frame to /tmp/frame.bmp. ",15,0.082318,TMax-15K,task_004659_f7c6f412,hf:allenai/TMax-15K,"You are a data analyst working with video analytics. We have a video of an experiment located at `/app/experiment.mp4` and a pre-computed CSV of frame embeddings at `/app/embeddings.csv`. The CSV has headers: `frame_id,emb_0,emb_1,...,emb_127` representing a 128-dimensional embedding for each frame. The `frame_id` is a 0-indexed integer corresponding to the video frames."
